id	len	species
NC_003232_203035	488	ECUNI
NC_003232_203874	1124	ECUNI
NC_003232_205718	372	ECUNI
NC_003232_206456	1360	ECUNI
NC_003232_209655	181	ECUNI
NC_003236_2619	584	ECUNI
NC_003236_3986	763	ECUNI
NC_003236_5157	539	ECUNI
NC_003236_7601	927	ECUNI
NC_003236_9380	42	ECUNI
NC_003236_9791	36	ECUNI
NC_003236_10670	827	ECUNI
NC_003236_12121	30	ECUNI
NC_003236_13381	33	ECUNI
NC_003236_14470	110	ECUNI
NC_003236_15744	83	ECUNI
NC_003236_16466	82	ECUNI
NC_003236_17715	55	ECUNI
NC_003236_17843	2	ECUNI
NC_003236_18235	68	ECUNI
NC_003236_19581	66	ECUNI
NC_003236_20253	180	ECUNI
NC_003236_21579	20	ECUNI
NC_003236_21672	73	ECUNI
NC_003236_22528	21	ECUNI
NC_003236_24323	8	ECUNI
NC_003236_24739	123	ECUNI
NC_003236_26422	183	ECUNI
NC_003236_30031	150	ECUNI
NC_003236_30538	94	ECUNI
NC_003236_31199	125	ECUNI
NC_003236_33802	84	ECUNI
NC_003236_34255	73	ECUNI
NC_003236_34410	89	ECUNI
NC_003236_35705	92	ECUNI
NC_003236_37153	24	ECUNI
NC_003236_38665	240	ECUNI
NC_003236_39559	106	ECUNI
NC_003236_40499	375	ECUNI
NC_003236_41507	559	ECUNI
NC_003236_42534	88	ECUNI
NC_003236_43039	36	ECUNI
NC_003236_45505	58	ECUNI
NC_003236_45986	48	ECUNI
NC_003236_46661	115	ECUNI
NC_003236_48387	155	ECUNI
NC_003236_48950	87	ECUNI
NC_003236_50240	406	ECUNI
NC_003236_52473	372	ECUNI
NC_003236_53709	226	ECUNI
NC_003236_55789	80	ECUNI
NC_003236_55940	125	ECUNI
NC_003236_56533	63	ECUNI
NC_003236_57376	82	ECUNI
NC_003236_60665	32	ECUNI
NC_003236_61846	195	ECUNI
NC_003236_63673	317	ECUNI
NC_003236_64851	90	ECUNI
NC_003236_66603	265	ECUNI
NC_003236_68326	51	ECUNI
NC_003236_69424	74	ECUNI
NC_003236_70428	28	ECUNI
NC_003236_73616	52	ECUNI
NC_003236_74163	69	ECUNI
NC_003236_77052	88	ECUNI
NC_003236_78676	257	ECUNI
NC_003236_88389	17	ECUNI
NC_003236_89333	11	ECUNI
NC_003236_90478	48	ECUNI
NC_003236_91057	119	ECUNI
NC_003236_93570	25	ECUNI
NC_003236_94987	94	ECUNI
NC_003236_96791	183	ECUNI
NC_003236_99743	25	ECUNI
NC_003236_100950	14	ECUNI
NC_003236_101765	77	ECUNI
NC_003236_102385	242	ECUNI
NC_003236_103704	176	ECUNI
NC_003236_106532	55	ECUNI
NC_003236_107157	4	ECUNI
NC_003236_108226	141	ECUNI
NC_003236_109138	51	ECUNI
NC_003236_109822	619	ECUNI
NC_003236_112073	91	ECUNI
NC_003236_113040	80	ECUNI
NC_003236_113822	61	ECUNI
NC_003236_114621	130	ECUNI
NC_003236_115882	56	ECUNI
NC_003236_116292	27	ECUNI
NC_003236_118164	172	ECUNI
NC_003236_119257	104	ECUNI
NC_003236_121242	79	ECUNI
NC_003236_125480	60	ECUNI
NC_003236_127847	89	ECUNI
NC_003236_129583	77	ECUNI
NC_003236_130137	118	ECUNI
NC_003236_130804	10	ECUNI
NC_003236_131327	30	ECUNI
NC_003236_132677	25	ECUNI
NC_003236_133623	98	ECUNI
NC_003236_134193	100	ECUNI
NC_003236_135718	24	ECUNI
NC_003236_136177	90	ECUNI
NC_003236_136927	76	ECUNI
NC_003236_138833	394	ECUNI
NC_003236_140661	322	ECUNI
NC_003236_141340	15	ECUNI
NC_003236_142867	75	ECUNI
NC_003236_143248	141	ECUNI
NC_003236_144646	12	ECUNI
NC_003236_145210	50	ECUNI
NC_003236_145947	136	ECUNI
NC_003236_147592	75	ECUNI
NC_003236_147738	50	ECUNI
NC_003236_148859	18	ECUNI
NC_003236_149645	97	ECUNI
NC_003236_152934	31	ECUNI
NC_003236_155713	369	ECUNI
NC_003236_159205	51	ECUNI
NC_003236_159829	109	ECUNI
NC_003236_160622	43	ECUNI
NC_003236_162210	178	ECUNI
NC_003236_163006	52	ECUNI
NC_003236_168858	54	ECUNI
NC_003236_170631	81	ECUNI
NC_003236_173277	63	ECUNI
NC_003236_176001	79	ECUNI
NC_003236_177154	40	ECUNI
NC_003236_177875	41	ECUNI
NC_003236_178822	35	ECUNI
NC_003236_179337	55	ECUNI
NC_003236_179707	150	ECUNI
NC_003236_180346	78	ECUNI
NC_003236_182896	62	ECUNI
NC_003236_183522	62	ECUNI
NC_003236_184256	68	ECUNI
NC_003236_185815	121	ECUNI
NC_003236_187589	62	ECUNI
NC_003236_188620	42	ECUNI
NC_003236_195895	23	ECUNI
NC_003236_197403	131	ECUNI
NC_003236_199220	65	ECUNI
NC_003236_200830	123	ECUNI
NC_003236_202159	70	ECUNI
NC_003236_203420	46	ECUNI
NC_003236_204171	66	ECUNI
NC_003236_204849	72	ECUNI
NC_003236_207015	474	ECUNI
NC_003236_207963	531	ECUNI
NC_003236_209073	379	ECUNI
NC_003236_210631	188	ECUNI
NC_003236_212190	75	ECUNI
NC_003236_212622	75	ECUNI
NC_003236_213756	151	ECUNI
NC_003236_215944	47	ECUNI
NC_003236_216318	7	ECUNI
NC_003236_216781	18	ECUNI
NC_003236_217415	8	ECUNI
NC_003236_217848	87	ECUNI
NC_003236_218160	167	ECUNI
NC_003236_218735	71	ECUNI
NC_003236_219643	121	ECUNI
NC_003236_220376	31	ECUNI
NC_003236_221718	49	ECUNI
NC_003236_222682	61	ECUNI
NC_003236_223913	114	ECUNI
NC_003236_226376	85	ECUNI
NC_003236_228396	355	ECUNI
NC_003236_230104	200	ECUNI
NC_003236_231663	35	ECUNI
NC_003236_232937	64	ECUNI
NC_003236_233292	101	ECUNI
NC_003236_235280	23	ECUNI
NC_003236_237338	109	ECUNI
NC_003236_238275	107	ECUNI
NC_003236_241466	78	ECUNI
NC_003236_243401	31	ECUNI
NC_003236_244035	58	ECUNI
NC_003236_245554	37	ECUNI
NC_003236_246863	61	ECUNI
NC_003236_248664	57	ECUNI
NC_003236_249732	282	ECUNI
NC_003236_251880	186	ECUNI
NC_003236_252814	488	ECUNI
NC_003236_255057	424	ECUNI
NC_003236_256288	234	ECUNI
NC_003236_257179	1200	ECUNI
NC_003236_259849	757	ECUNI
NC_003236_261221	859	ECUNI
NC_003237_1989	1596	ECUNI
NC_003237_4332	349	ECUNI
NC_003237_6607	584	ECUNI
NC_003237_7992	181	ECUNI
NC_003237_10012	1360	ECUNI
NC_003237_11738	372	ECUNI
NC_003237_12830	1124	ECUNI
NC_003237_14305	488	ECUNI
NC_003237_15600	1210	ECUNI
NC_003237_17116	74	ECUNI
NC_003237_18001	287	ECUNI
NC_003237_19185	112	ECUNI
NC_003237_19924	105	ECUNI
NC_003237_21482	339	ECUNI
NC_003237_23039	689	ECUNI
NC_003237_26404	242	ECUNI
NC_003237_27474	17	ECUNI
NC_003237_28677	361	ECUNI
NC_003237_29767	69	ECUNI
NC_003237_33013	256	ECUNI
NC_003237_34919	340	ECUNI
NC_003237_36762	255	ECUNI
NC_003237_38250	26	ECUNI
NC_003237_39362	720	ECUNI
NC_003237_41681	187	ECUNI
NC_003237_42432	102	ECUNI
NC_003237_44670	134	ECUNI
NC_003237_46598	93	ECUNI
NC_003237_47483	55	ECUNI
NC_003237_48303	87	ECUNI
NC_003237_49482	60	ECUNI
NC_003237_49854	13	ECUNI
NC_003237_53200	470	ECUNI
NC_003237_53751	93	ECUNI
NC_003237_56384	31	ECUNI
NC_003237_56940	190	ECUNI
NC_003237_57610	141	ECUNI
NC_003237_57824	55	ECUNI
NC_003237_58566	246	ECUNI
NC_003237_60585	14	ECUNI
NC_003237_61019	55	ECUNI
NC_003237_65376	130	ECUNI
NC_003237_66709	117	ECUNI
NC_003237_68572	57	ECUNI
NC_003237_70237	92	ECUNI
NC_003237_71943	54	ECUNI
NC_003237_72612	503	ECUNI
NC_003237_73880	137	ECUNI
NC_003237_75007	237	ECUNI
NC_003237_76402	75	ECUNI
NC_003237_78256	138	ECUNI
NC_003237_79147	62	ECUNI
NC_003237_79599	61	ECUNI
NC_003237_80545	288	ECUNI
NC_003237_81190	434	ECUNI
NC_003237_81939	56	ECUNI
NC_003237_82928	109	ECUNI
NC_003237_86508	105	ECUNI
NC_003237_87792	156	ECUNI
NC_003237_88812	434	ECUNI
NC_003237_89714	40	ECUNI
NC_003237_90417	84	ECUNI
NC_003237_91455	122	ECUNI
NC_003237_93068	4	ECUNI
NC_003237_94107	128	ECUNI
NC_003237_95273	47	ECUNI
NC_003237_95677	26	ECUNI
NC_003237_97180	73	ECUNI
NC_003237_97697	111	ECUNI
NC_003237_98252	45	ECUNI
NC_003237_98888	66	ECUNI
NC_003237_100055	169	ECUNI
NC_003237_101706	110	ECUNI
NC_003237_102353	65	ECUNI
NC_003237_104542	134	ECUNI
NC_003237_106722	157	ECUNI
NC_003237_107656	119	ECUNI
NC_003237_108780	24	ECUNI
NC_003237_109206	49	ECUNI
NC_003237_110614	208	ECUNI
NC_003237_111991	34	ECUNI
NC_003237_114020	229	ECUNI
NC_003237_115218	318	ECUNI
NC_003237_117144	172	ECUNI
NC_003237_118969	40	ECUNI
NC_003237_121721	27	ECUNI
NC_003237_122729	60	ECUNI
NC_003237_123266	64	ECUNI
NC_003237_124182	296	ECUNI
NC_003237_124808	66	ECUNI
NC_003237_125783	53	ECUNI
NC_003237_126826	45	ECUNI
NC_003237_127243	62	ECUNI
NC_003237_127941	69	ECUNI
NC_003237_128858	28	ECUNI
NC_003237_129285	45	ECUNI
NC_003237_130389	83	ECUNI
NC_003237_131750	16	ECUNI
NC_003237_132216	60	ECUNI
NC_003237_133710	114	ECUNI
NC_003237_134325	657	ECUNI
NC_003237_135882	10	ECUNI
NC_003237_136594	21	ECUNI
NC_003237_137005	77	ECUNI
NC_003237_140136	36	ECUNI
NC_003237_143558	26	ECUNI
NC_003237_145211	87	ECUNI
NC_003237_145742	30	ECUNI
NC_003237_147200	60	ECUNI
NC_003237_148601	251	ECUNI
NC_003237_151402	45	ECUNI
NC_003237_152326	58	ECUNI
NC_003237_154187	343	ECUNI
NC_003237_155418	107	ECUNI
NC_003237_157016	21	ECUNI
NC_003237_157940	38	ECUNI
NC_003237_158497	101	ECUNI
NC_003237_158670	75	ECUNI
NC_003237_160638	25	ECUNI
NC_003237_161920	59	ECUNI
NC_003237_163803	88	ECUNI
NC_003237_164878	49	ECUNI
NC_003237_166250	101	ECUNI
NC_003237_167389	15	ECUNI
NC_003237_167872	41	ECUNI
NC_003237_168684	493	ECUNI
NC_003237_170926	186	ECUNI
NC_003237_171646	132	ECUNI
NC_003237_176471	190	ECUNI
NC_003237_177276	75	ECUNI
NC_003237_177918	79	ECUNI
NC_003237_178324	22	ECUNI
NC_003237_179189	94	ECUNI
NC_003237_181839	421	ECUNI
NC_003237_183049	68	ECUNI
NC_003237_187029	85	ECUNI
NC_003237_187933	172	ECUNI
NC_003237_190658	81	ECUNI
NC_003237_191027	108	ECUNI
NC_003237_191492	7	ECUNI
NC_003237_193366	138	ECUNI
NC_003237_194509	96	ECUNI
NC_003237_195337	25	ECUNI
NC_003237_196301	129	ECUNI
NC_003237_198662	65	ECUNI
NC_003237_199552	93	ECUNI
NC_003237_200689	24	ECUNI
NC_003237_202588	75	ECUNI
NC_003237_203458	92	ECUNI
NC_003237_204852	66	ECUNI
NC_003237_205938	5	ECUNI
NC_003237_206357	75	ECUNI
NC_003237_207095	108	ECUNI
NC_003237_207737	115	ECUNI
NC_003237_208224	107	ECUNI
NC_003237_208928	242	ECUNI
NC_003237_209890	36	ECUNI
NC_003237_210999	502	ECUNI
NC_003237_212464	209	ECUNI
NC_003237_213255	149	ECUNI
NC_003237_214571	876	ECUNI
NC_003237_217040	104	ECUNI
NC_003237_218368	35	ECUNI
NC_003237_220074	709	ECUNI
NC_003237_222397	150	ECUNI
NC_003237_223846	221	ECUNI
NC_003237_225075	117	ECUNI
NC_003237_226752	147	ECUNI
NC_003237_227553	103	ECUNI
NC_003237_228535	128	ECUNI
NC_003237_230043	128	ECUNI
NC_003237_232166	57	ECUNI
NC_003237_232931	100	ECUNI
NC_003237_233358	48	ECUNI
NC_003237_233904	92	ECUNI
NC_003237_235400	185	ECUNI
NC_003237_237073	142	ECUNI
NC_003237_237824	96	ECUNI
NC_003237_240917	96	ECUNI
NC_003237_241823	46	ECUNI
NC_003237_242916	154	ECUNI
NC_003237_244786	331	ECUNI
NC_003237_245711	55	ECUNI
NC_003237_246966	108	ECUNI
NC_003237_248064	25	ECUNI
NC_003237_248907	53	ECUNI
NC_003237_249917	208	ECUNI
NC_003237_250653	101	ECUNI
NC_003237_253832	79	ECUNI
NC_003237_254328	71	ECUNI
NC_003237_256046	115	ECUNI
NC_003237_257355	1661	ECUNI
NC_003237_259697	422	ECUNI
NC_003237_260962	36	ECUNI
NC_003237_261367	42	ECUNI
NC_003237_262261	927	ECUNI
NC_003237_265093	539	ECUNI
NC_003237_266040	763	ECUNI
NC_003235_1744	642	ECUNI
NC_003235_3217	246	ECUNI
NC_003235_5323	758	ECUNI
NC_003235_7860	461	ECUNI
NC_003235_8921	136	ECUNI
NC_003235_10158	2918	ECUNI
NC_003235_15671	44	ECUNI
NC_003235_16333	35	ECUNI
NC_003235_17253	238	ECUNI
NC_003235_18082	45	ECUNI
NC_003235_20137	178	ECUNI
NC_003235_21704	9	ECUNI
NC_003235_22337	75	ECUNI
NC_003235_22637	31	ECUNI
NC_003235_23346	435	ECUNI
NC_003235_24078	164	ECUNI
NC_003235_24845	100	ECUNI
NC_003235_26373	27	ECUNI
NC_003235_27231	287	ECUNI
NC_003235_28736	124	ECUNI
NC_003235_29538	162	ECUNI
NC_003235_32580	85	ECUNI
NC_003235_32737	117	ECUNI
NC_003235_34865	144	ECUNI
NC_003235_36137	227	ECUNI
NC_003235_37267	374	ECUNI
NC_003235_38820	153	ECUNI
NC_003235_39567	58	ECUNI
NC_003235_41689	100	ECUNI
NC_003235_42530	14	ECUNI
NC_003235_43853	353	ECUNI
NC_003235_45370	107	ECUNI
NC_003235_46740	88	ECUNI
NC_003235_47278	74	ECUNI
NC_003235_48453	108	ECUNI
NC_003235_48993	61	ECUNI
NC_003235_49699	81	ECUNI
NC_003235_50176	57	ECUNI
NC_003235_51781	69	ECUNI
NC_003235_52243	148	ECUNI
NC_003235_53666	105	ECUNI
NC_003235_54596	35	ECUNI
NC_003235_55228	49	ECUNI
NC_003235_55631	29	ECUNI
NC_003235_56203	56	ECUNI
NC_003235_56778	21	ECUNI
NC_003235_57471	21	ECUNI
NC_003235_58935	287	ECUNI
NC_003235_61610	53	ECUNI
NC_003235_63274	216	ECUNI
NC_003235_64366	370	ECUNI
NC_003235_67695	6	ECUNI
NC_003235_68190	19	ECUNI
NC_003235_68281	243	ECUNI
NC_003235_69064	122	ECUNI
NC_003235_70956	179	ECUNI
NC_003235_71657	115	ECUNI
NC_003235_73953	11	ECUNI
NC_003235_77563	183	ECUNI
NC_003235_78277	275	ECUNI
NC_003235_79422	31	ECUNI
NC_003235_79526	72	ECUNI
NC_003235_80903	35	ECUNI
NC_003235_81436	57	ECUNI
NC_003235_82357	80	ECUNI
NC_003235_82938	89	ECUNI
NC_003235_85424	71	ECUNI
NC_003235_86557	193	ECUNI
NC_003235_87344	12	ECUNI
NC_003235_88076	37	ECUNI
NC_003235_91340	91	ECUNI
NC_003235_92304	63	ECUNI
NC_003235_93123	103	ECUNI
NC_003235_94081	61	ECUNI
NC_003235_94556	120	ECUNI
NC_003235_95981	57	ECUNI
NC_003235_97046	144	ECUNI
NC_003235_99578	42	ECUNI
NC_003235_100409	30	ECUNI
NC_003235_100955	213	ECUNI
NC_003235_101975	34	ECUNI
NC_003235_102726	73	ECUNI
NC_003235_104062	92	ECUNI
NC_003235_104676	64	ECUNI
NC_003235_105616	91	ECUNI
NC_003235_106145	91	ECUNI
NC_003235_107175	113	ECUNI
NC_003235_107361	38	ECUNI
NC_003235_107483	98	ECUNI
NC_003235_107968	455	ECUNI
NC_003235_108927	176	ECUNI
NC_003235_110009	56	ECUNI
NC_003235_110953	113	ECUNI
NC_003235_111786	374	ECUNI
NC_003235_113270	48	ECUNI
NC_003235_117263	83	ECUNI
NC_003235_118307	520	ECUNI
NC_003235_119157	144	ECUNI
NC_003235_119997	128	ECUNI
NC_003235_120572	123	ECUNI
NC_003235_121025	99	ECUNI
NC_003235_122612	143	ECUNI
NC_003235_127026	61	ECUNI
NC_003235_128092	48	ECUNI
NC_003235_130000	22	ECUNI
NC_003235_130556	44	ECUNI
NC_003235_131545	180	ECUNI
NC_003235_132616	73	ECUNI
NC_003235_133130	391	ECUNI
NC_003235_136756	30	ECUNI
NC_003235_137503	63	ECUNI
NC_003235_138223	83	ECUNI
NC_003235_139644	76	ECUNI
NC_003235_140083	348	ECUNI
NC_003235_141772	66	ECUNI
NC_003235_144956	68	ECUNI
NC_003235_146119	47	ECUNI
NC_003235_147255	7	ECUNI
NC_003235_148579	73	ECUNI
NC_003235_149729	48	ECUNI
NC_003235_151457	21	ECUNI
NC_003235_151787	41	ECUNI
NC_003235_152128	167	ECUNI
NC_003235_153525	163	ECUNI
NC_003235_154552	60	ECUNI
NC_003235_155347	175	ECUNI
NC_003235_155843	31	ECUNI
NC_003235_156327	150	ECUNI
NC_003235_157176	219	ECUNI
NC_003235_158154	171	ECUNI
NC_003235_159687	385	ECUNI
NC_003235_160870	79	ECUNI
NC_003235_163025	53	ECUNI
NC_003235_164924	27	ECUNI
NC_003235_166355	191	ECUNI
NC_003235_167716	179	ECUNI
NC_003235_168543	53	ECUNI
NC_003235_169052	34	ECUNI
NC_003235_170112	29	ECUNI
NC_003235_171074	49	ECUNI
NC_003235_171720	140	ECUNI
NC_003235_172169	225	ECUNI
NC_003235_173054	71	ECUNI
NC_003235_173785	74	ECUNI
NC_003235_174561	75	ECUNI
NC_003235_175809	50	ECUNI
NC_003235_177497	24	ECUNI
NC_003235_178193	85	ECUNI
NC_003235_179370	125	ECUNI
NC_003235_180425	151	ECUNI
NC_003235_181689	214	ECUNI
NC_003235_182872	108	ECUNI
NC_003235_183331	57	ECUNI
NC_003235_183781	206	ECUNI
NC_003235_184590	56	ECUNI
NC_003235_185447	66	ECUNI
NC_003235_186296	62	ECUNI
NC_003235_187120	64	ECUNI
NC_003235_187847	104	ECUNI
NC_003235_188596	250	ECUNI
NC_003235_189926	65	ECUNI
NC_003235_190486	153	ECUNI
NC_003235_192106	112	ECUNI
NC_003235_193235	147	ECUNI
NC_003235_193850	90	ECUNI
NC_003235_194870	115	ECUNI
NC_003235_195561	351	ECUNI
NC_003235_196698	5	ECUNI
NC_003235_198108	67	ECUNI
NC_003235_199480	152	ECUNI
NC_003235_200232	50	ECUNI
NC_003235_200355	103	ECUNI
NC_003235_201148	39	ECUNI
NC_003235_203575	555	ECUNI
NC_003235_204514	105	ECUNI
NC_003235_213118	78	ECUNI
NC_003235_213463	125	ECUNI
NC_003235_213661	88	ECUNI
NC_003235_214640	94	ECUNI
NC_003235_215358	30	ECUNI
NC_003235_216618	33	ECUNI
NC_003235_217707	110	ECUNI
NC_003235_218981	146	ECUNI
NC_003235_219460	284	ECUNI
NC_003235_220494	65	ECUNI
NC_003235_221093	76	ECUNI
NC_003235_221670	161	ECUNI
NC_003235_222617	117	ECUNI
NC_003235_223229	92	ECUNI
NC_003235_223639	153	ECUNI
NC_003235_225193	352	ECUNI
NC_003235_226337	455	ECUNI
NC_003235_228652	244	ECUNI
NC_003235_229727	642	ECUNI
NC_003235_231365	876	ECUNI
NC_003235_233006	1058	ECUNI
NC_003235_234370	71	ECUNI
NC_003235_235065	874	ECUNI
NC_003235_236554	859	ECUNI
NC_003234_2802	71	ECUNI
NC_003234_3179	386	ECUNI
NC_003234_5045	204	ECUNI
NC_003234_5900	477	ECUNI
NC_003234_7154	252	ECUNI
NC_003234_9254	137	ECUNI
NC_003234_14192	70	ECUNI
NC_003234_14991	56	ECUNI
NC_003234_15359	95	ECUNI
NC_003234_16114	48	ECUNI
NC_003234_17041	90	ECUNI
NC_003234_21103	76	ECUNI
NC_003234_22064	16	ECUNI
NC_003234_23112	23	ECUNI
NC_003234_23444	158	ECUNI
NC_003234_24781	42	ECUNI
NC_003234_25996	46	ECUNI
NC_003234_27857	26	ECUNI
NC_003234_28345	92	ECUNI
NC_003234_32059	37	ECUNI
NC_003234_32168	103	ECUNI
NC_003234_32646	399	ECUNI
NC_003234_33765	50	ECUNI
NC_003234_35945	83	ECUNI
NC_003234_36916	56	ECUNI
NC_003234_37815	99	ECUNI
NC_003234_39057	96	ECUNI
NC_003234_39909	268	ECUNI
NC_003234_42367	26	ECUNI
NC_003234_43488	101	ECUNI
NC_003234_44534	154	ECUNI
NC_003234_45690	65	ECUNI
NC_003234_48086	415	ECUNI
NC_003234_49320	38	ECUNI
NC_003234_50063	132	ECUNI
NC_003234_51308	17	ECUNI
NC_003234_54268	149	ECUNI
NC_003234_55044	245	ECUNI
NC_003234_56177	149	ECUNI
NC_003234_57145	70	ECUNI
NC_003234_58130	46	ECUNI
NC_003234_59649	46	ECUNI
NC_003234_62392	534	ECUNI
NC_003234_63289	36	ECUNI
NC_003234_63712	191	ECUNI
NC_003234_65238	13	ECUNI
NC_003234_66943	230	ECUNI
NC_003234_67740	106	ECUNI
NC_003234_69223	40	ECUNI
NC_003234_70232	82	ECUNI
NC_003234_71553	44	ECUNI
NC_003234_72356	11	ECUNI
NC_003234_72868	36	ECUNI
NC_003234_74659	160	ECUNI
NC_003234_76358	35	ECUNI
NC_003234_78482	37	ECUNI
NC_003234_78906	25	ECUNI
NC_003234_82675	65	ECUNI
NC_003234_83385	41	ECUNI
NC_003234_84554	41	ECUNI
NC_003234_85201	50	ECUNI
NC_003234_85680	102	ECUNI
NC_003234_86085	47	ECUNI
NC_003234_86840	366	ECUNI
NC_003234_90545	17	ECUNI
NC_003234_91645	34	ECUNI
NC_003234_93411	110	ECUNI
NC_003234_94514	238	ECUNI
NC_003234_95505	52	ECUNI
NC_003234_96712	91	ECUNI
NC_003234_98000	116	ECUNI
NC_003234_99634	54	ECUNI
NC_003234_100285	12	ECUNI
NC_003234_101761	89	ECUNI
NC_003234_102834	88	ECUNI
NC_003234_103978	56	ECUNI
NC_003234_104907	48	ECUNI
NC_003234_108132	46	ECUNI
NC_003234_108541	38	ECUNI
NC_003234_108909	57	ECUNI
NC_003234_111195	494	ECUNI
NC_003234_112277	23	ECUNI
NC_003234_112942	47	ECUNI
NC_003234_113070	93	ECUNI
NC_003234_114399	116	ECUNI
NC_003234_115634	82	ECUNI
NC_003234_116289	178	ECUNI
NC_003234_117403	21	ECUNI
NC_003234_117766	66	ECUNI
NC_003234_118456	95	ECUNI
NC_003234_119486	247	ECUNI
NC_003234_120060	44	ECUNI
NC_003234_121349	221	ECUNI
NC_003234_122806	31	ECUNI
NC_003234_123494	119	ECUNI
NC_003234_123932	345	ECUNI
NC_003234_125555	33	ECUNI
NC_003234_126794	72	ECUNI
NC_003234_127730	135	ECUNI
NC_003234_128540	48	ECUNI
NC_003234_129308	36	ECUNI
NC_003234_131116	68	ECUNI
NC_003234_131940	116	ECUNI
NC_003234_132887	108	ECUNI
NC_003234_134792	242	ECUNI
NC_003234_136297	43	ECUNI
NC_003234_138641	89	ECUNI
NC_003234_140207	15	ECUNI
NC_003234_141657	23	ECUNI
NC_003234_142103	199	ECUNI
NC_003234_143628	103	ECUNI
NC_003234_144106	67	ECUNI
NC_003234_146702	27	ECUNI
NC_003234_147101	4	ECUNI
NC_003234_147423	35	ECUNI
NC_003234_148109	36	ECUNI
NC_003234_149123	101	ECUNI
NC_003234_150229	93	ECUNI
NC_003234_152422	141	ECUNI
NC_003234_153238	47	ECUNI
NC_003234_154059	71	ECUNI
NC_003234_154538	87	ECUNI
NC_003234_155630	76	ECUNI
NC_003234_156552	7	ECUNI
NC_003234_158281	108	ECUNI
NC_003234_158854	99	ECUNI
NC_003234_160250	106	ECUNI
NC_003234_161282	7	ECUNI
NC_003234_161841	56	ECUNI
NC_003234_162770	99	ECUNI
NC_003234_164699	135	ECUNI
NC_003234_169523	86	ECUNI
NC_003234_169933	81	ECUNI
NC_003234_170318	67	ECUNI
NC_003234_171048	113	ECUNI
NC_003234_171232	38	ECUNI
NC_003234_172005	76	ECUNI
NC_003234_172154	39	ECUNI
NC_003234_172877	46	ECUNI
NC_003234_173041	126	ECUNI
NC_003234_176608	429	ECUNI
NC_003234_177700	82	ECUNI
NC_003234_177854	122	ECUNI
NC_003234_180682	174	ECUNI
NC_003234_182458	142	ECUNI
NC_003234_183545	54	ECUNI
NC_003234_186730	83	ECUNI
NC_003234_189669	252	ECUNI
NC_003234_191151	58	ECUNI
NC_003234_192235	34	ECUNI
NC_003234_192854	82	ECUNI
NC_003234_193665	44	ECUNI
NC_003234_194984	297	ECUNI
NC_003234_195743	381	ECUNI
NC_003234_197552	46	ECUNI
NC_003234_200397	48	ECUNI
NC_003234_200991	92	ECUNI
NC_003234_203768	98	ECUNI
NC_003234_204595	485	ECUNI
NC_003234_205530	36	ECUNI
NC_003234_206028	53	ECUNI
NC_003234_208412	206	ECUNI
NC_003234_209254	270	ECUNI
NC_003234_209992	122	ECUNI
NC_003234_211261	523	ECUNI
NC_003234_212291	43	ECUNI
NC_003234_213270	133	ECUNI
NC_003234_215383	525	ECUNI
NC_003234_216751	36	ECUNI
NC_003234_217156	81	ECUNI
NC_003234_217450	114	ECUNI
NC_003234_218050	927	ECUNI
NC_003234_220882	539	ECUNI
NC_003234_221829	763	ECUNI
NC_003234_223375	584	ECUNI
NC_003233_2086	590	ECUNI
NC_003233_3519	164	ECUNI
NC_003233_4430	349	ECUNI
NC_003233_6213	32	ECUNI
NC_003233_6722	546	ECUNI
NC_003233_8112	181	ECUNI
NC_003233_10036	1023	ECUNI
NC_003233_12880	347	ECUNI
NC_003233_14013	207	ECUNI
NC_003233_16556	61	ECUNI
NC_003233_17874	80	ECUNI
NC_003233_19814	66	ECUNI
NC_003233_21263	594	ECUNI
NC_003233_22364	56	ECUNI
NC_003233_23728	321	ECUNI
NC_003233_26392	318	ECUNI
NC_003233_27232	95	ECUNI
NC_003233_30217	59	ECUNI
NC_003233_32928	110	ECUNI
NC_003233_33464	98	ECUNI
NC_003233_34396	860	ECUNI
NC_003233_36444	327	ECUNI
NC_003233_37410	23	ECUNI
NC_003233_37805	68	ECUNI
NC_003233_40498	404	ECUNI
NC_003233_41613	63	ECUNI
NC_003233_43263	138	ECUNI
NC_003233_44571	48	ECUNI
NC_003233_44838	29	ECUNI
NC_003233_45320	31	ECUNI
NC_003233_48168	61	ECUNI
NC_003233_51158	19	ECUNI
NC_003233_52839	93	ECUNI
NC_003233_53589	50	ECUNI
NC_003233_54233	67	ECUNI
NC_003233_54371	103	ECUNI
NC_003233_55182	346	ECUNI
NC_003233_57862	45	ECUNI
NC_003233_58342	57	ECUNI
NC_003233_60634	6	ECUNI
NC_003233_62149	29	ECUNI
NC_003233_65588	101	ECUNI
NC_003233_66544	31	ECUNI
NC_003233_67487	50	ECUNI
NC_003233_67861	219	ECUNI
NC_003233_69613	69	ECUNI
NC_003233_71656	105	ECUNI
NC_003233_72580	439	ECUNI
NC_003233_74186	127	ECUNI
NC_003233_74781	303	ECUNI
NC_003233_75825	169	ECUNI
NC_003233_76798	513	ECUNI
NC_003233_78202	351	ECUNI
NC_003233_80302	31	ECUNI
NC_003233_81056	389	ECUNI
NC_003233_81940	79	ECUNI
NC_003233_83327	89	ECUNI
NC_003233_86020	214	ECUNI
NC_003233_86615	326	ECUNI
NC_003233_87313	124	ECUNI
NC_003233_89654	173	ECUNI
